show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,ratingdescription,user_rating_score,user_rating_size,language,Url
3908,Movie,Inuyasha the Movie - L'isola del fuoco scarlatto,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken Narita, Cho, Mamiko Noto, Nobutoshi Canna, Fumiko Orikasa, Richard Ian Cox, Moneca Stori",Japan,01-Sep-17,2004,TV-PG,88 min,"Action & Adventure, Anime Features, International Movies","Ai, a young half-demon who has escaped from Horai Island to try to help his people, returns with potential saviors InuYasha, Sesshomaru and Kikyo.",60,98,80,Japanese,"https://m.media-amazon.com/images/M/MV5BMTIwOTEwODQ2Nl5BMl5BanBnXkFtZTcwMTkzODQzMQ@@._V1_SY150_CR3,0,101,150_.jpg"
3909,Movie,Inuyasha the Movie - La spada del dominatore del mondo,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue",Japan,01-Sep-17,2003,TV-14,99 min,"Action & Adventure, Anime Features, International Movies",The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.,110,82,80,Japanese,"https://m.media-amazon.com/images/M/MV5BMzI3Mzk1Mjg5OV5BMl5BanBnXkFtZTcwNzMzNjAzMQ@@._V1_SY150_CR2,0,101,150_.jpg"
3910,Movie,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Kenichi Ogata, Toshiyuki Morikawa, Mieko Harada",Japan,01-Sep-17,2002,TV-14,99 min,"Action & Adventure, Anime Features, International Movies","With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy.",100,91,80,Japanese,"https://m.media-amazon.com/images/M/MV5BMmI4MzdlMzgtMGRjNC00OTZkLTkzNTAtNjUxY2ZiNWRiNTgyXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SY150_CR2,0,101,150_.jpg"
3911,Movie,Invictus,Clint Eastwood,"Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng, Matt Stern, Julian Lewis Jones, Adjoa Andoh, Marguerite Wheatley, Leleti Khumalo, Patrick Lyster, Penny Downie",United States,01-Nov-19,2009,PG-13,134 min,"Dramas, Sports Movies","After the end of apartheid, newly elected President Nelson Mandela uses the 1995 World Cup rugby matches to unite his people in South Africa.",60,93,80,English,"https://m.media-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1_SY150_CR0,0,101,150_.jpg"
3912,Movie,Invisible Essence: The Little Prince,Charles Officer,,Canada,14-Jan-19,2018,TV-PG,91 min,Documentaries,"Artists and writers delve into the heart of Antoine de Saint-Exupéry's timeless fable, which captured the imagination of children and adults worldwide.",100,97,80,English,"https://m.media-amazon.com/images/M/MV5BMjI5NDg3NDgyMF5BMl5BanBnXkFtZTgwMTUzNDc0NjM@._V1_SY150_CR2,0,101,150_.jpg"
3913,Movie,Inxeba,John Trengove,"Nakhane Touré, Bongile Mantsai, Niza Jay, Thobani Mseleni, Gamelihle Bovana, Halalisani Bradley Cebekhulu, Inga Qwede, Sibabalwe Ngqayana, Siphosethu Ngcetane, Zwelakhe Mtsaka","South Africa, Germany, Netherlands, France",01-Feb-18,2017,TV-MA,88 min,"Dramas, Independent Movies, International Movies","At an initiation ritual for the young men of his Xhosa community, a closeted factory hand meets a Johannesburg teen who discovers his best-kept secret.",110,94,80,"English, Zulu","https://m.media-amazon.com/images/M/MV5BOWI5N2M1YTItZDA0Mi00YjA2LWJlYzItNjFhOTliN2NmYTk3XkEyXkFqcGdeQXVyMDYxMjcxMQ@@._V1_SY150_CR0,0,101,150_.jpg"
3914,Movie,Iqbal,Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Girish Karnad, Shweta Prasad, Yatin Karyekar, Prateeksha Lonkar, Dilip Salgaonkar, Jyoti Joshi, Aadarsh Balakrishna, Gururaj Manepalli",India,01-Mar-18,2006,TV-Y7,127 min,"Dramas, Independent Movies, International Movies",A boy with a hearing and speech impairment – and extraordinary athletic ability – chases his lifelong dream of playing cricket for India.,110,,82,Hindi,"https://m.media-amazon.com/images/M/MV5BMjA3NzUzMjU5MF5BMl5BanBnXkFtZTgwNzMxMDAxMzE@._V1_SY150_CR6,0,101,150_.jpg"
3915,Movie,Irada Pakka,Kedar Shinde,"Smita Jaykar, Siddarth Jadhav",India,15-Mar-18,2010,TV-14,137 min,"Comedies, Dramas, International Movies","Bored in their happy marriage, a couple decides to spice things up by fighting more, but their game takes the relationship on an unexpected path.",110,89,80,Hindi,"https://m.media-amazon.com/images/M/MV5BMTA2NDUxMjM5NTheQTJeQWpwZ15BbWU3MDQ3MTg2Mjk@._V1_SY150_CR4,0,101,150_.jpg"
3916,Movie,Iron Cowboy: The Story of the 50.50.50,Jacob Schwab,James Lawrence,United States,19-Jul-19,2018,TV-14,77 min,"Documentaries, Sports Movies","A record-setting triathlete dares to complete 50 Ironman races – a 2.4-mile swim, a 112-mile bike ride, and a 26.2-mile run – in 50 days in 50 states.",90,92,80,English,"https://m.media-amazon.com/images/M/MV5BNzkyY2FlOWEtNjlkYi00OTUwLWExNzEtNTdmMjY4MWU2N2RlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR3,0,101,150_.jpg"
3917,Movie,Iron Man & Captain America: Heroes United,Leo Riley,"Adrian Pasdar, Roger Craig Smith, Fred Tatasciore, David Kaye, Clancy Brown, Liam O'Brien, Robin Atkin Downes, Dee Bradley Baker",United States,12-Oct-14,2014,PG,71 min,"Children & Family Movies, Sci-Fi & Fantasy","While battling to keep the Red Skull and Taskmaster from unleashing a Hydra army, Iron Man and Captain America must learn to work together.",110,93,80,English,"https://m.media-amazon.com/images/M/MV5BMDIzMTIyYWEtYTAzZi00YzZjLTg5MGUtM2JiN2RjMDBjZmI3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX101_CR0,0,101,150_.jpg"
3918,TV Show,Iron Man: Armored Adventures,,"Adrian Petriw, Daniel Bacon, Anna Cummer, Vincent Tong, Kristie Marsden, Mackenzie Gray, Lisa Ann Beley, Alistair Abell, Catherine Lough Haggquist, Fred Henderson","Canada, United States, United Kingdom, France, Luxembourg",01-Aug-20,2011,TV-Y7,2 Seasons,Kids' TV,Teen phenom Tony Stark takes to the skies with an ingeniously engineered suit of armor to learn the truth about his father's mysterious death.,70,61,80,English,"https://m.media-amazon.com/images/M/MV5BZWNjZTJjZmYtYjhjZS00ZjgwLWFjY2UtMzBlMDkzZmM3M2FiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR2,0,101,150_.jpg"
3919,Movie,Ishqedarriyaan,V. K. Prakash,"Suhasini Mulay, Kavin Dave, Evelyn Sharma",India,01-Mar-18,2015,TV-14,130 min,"Dramas, International Movies, Romantic Movies",A young millionaire is willing to do anything to make the schoolteacher he loves happy. Even if it means helping her marry someone else.,110,78,80,Hindi,"https://m.media-amazon.com/images/M/MV5BMTY4MTcyNTk0MF5BMl5BanBnXkFtZTgwNzgyODI0NTE@._V1_SY150_CR1,0,101,150_.jpg"
3920,TV Show,Islands of the Future,,,United Kingdom,01-Mar-17,2014,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV","Amid rising oil and gas prices and dwindling resources, tiny islands off the coast of Europe are rethinking the future of energy.",100,,82,English,"https://m.media-amazon.com/images/M/MV5BNTVjYmZlNmQtOWIyNy00MTY3LTk5M2ItMzJhNmZlZWJlM2VmXkEyXkFqcGdeQXVyOTcyODY3MTk@._V1_SY150_CR83,0,101,150_.jpg"
3921,Movie,Issaq,Manish Tiwary,"Prateik, Amyra Dastur, Ravi Kishan, Prashant Narayanan, Rajeshwari Sachdev, Neena Gupta, Makarand Deshpande, Vineet Kumar Singh, Amit Sial, Prashantt Guptha, Sudhir Pandey, Evelyn Sharma, Sandeep Bose",India,01-Mar-18,2013,TV-MA,140 min,"Dramas, International Movies, Music & Musicals",Two young lovers in Banaras are caught in the crossfire of a feud between their powerful families and a political climate destroying their city.,110,,82,Hindi,"https://m.media-amazon.com/images/M/MV5BZDUzY2M1ZGMtZGNlZS00ZjViLThmOWQtMjVmNWJhMDU5YzlmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SY150_CR1,0,101,150_.jpg"
3922,Movie,It Takes Two,Andy Tennant,"Kirstie Alley, Steve Guttenberg, Mary-Kate Olsen, Ashley Olsen, Philip Bosco, Jane Sibbett",United States,20-Nov-19,1995,PG,101 min,"Children & Family Movies, Comedies","The Olsen twins put a cute new spin on Mark Twain's classic tale ""The Prince and the Pauper,"" playing identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa.",90,97,80,English,"https://m.media-amazon.com/images/M/MV5BMzdhMGU0MzEtZjg1Ny00YzE5LWE0MGQtMTNiN2UwN2I5ZDBjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX101_CR0,0,101,150_.jpg"
3923,Movie,It's Fine,Ismail Farouk,"Saad El Soghayar, Amar, Mohamed Ramadan, Kareem Mahmoud Abdel Aziz, Ayten Amer, Aminaa Alfakharani, Genna Amr, Lotfy Labib, Mahmoud Ellithy",,03-May-19,2012,TV-14,101 min,"Comedies, International Movies, Music & Musicals","When a beautiful belly-dancer moves into their apartment building, a group of unhappily married men strives to get her attention.",90,66,80,English,"https://m.media-amazon.com/images/M/MV5BODNmZTVhN2MtZjM2Yy00YmE5LWE3ODItZjhhMDRlYWM0Zjg2XkEyXkFqcGdeQXVyNDg2NzU0Ng@@._V1_SY150_CR0,0,101,150_.jpg"
3924,Movie,It's Now or Never,Maria Ripoll,"Dani Rovira, María Valverde, Jordi Sánchez, Joaquín Núñez, Alicia Rubio, Clara Lago, Anna Gras, Gracia Olayo, Melody, Marta Pérez",Spain,01-Mar-16,2015,TV-MA,91 min,"Comedies, International Movies, Romantic Movies","When Eva and Alex decide to wed in England, where they met three years earlier, obstacles including a labor strike and a volcano keep them apart.",90,75,80,Spanish,"https://m.media-amazon.com/images/M/MV5BMzViYWMyZmEtOGZhNy00MTg1LTgwMDktYmNlNDExYzRlODNmXkEyXkFqcGdeQXVyMzUxMzEwODA@._V1_SY150_CR2,0,101,150_.jpg"
3925,Movie,"It's Okay, Buddy",Hani Hamdi,"Mahmood El-Laithi, Saad El Soghayar, Nermin Maher, Safinaz",Egypt,06-Jun-19,2017,TV-14,84 min,"Comedies, International Movies, Music & Musicals",Two down-on-their-luck singers set out to marry wealthy women – but not everyone is happy to have them climb the social ladder.,110,91,80,Arabic,"https://m.media-amazon.com/images/M/MV5BNGY5MTNhNGMtNGM5YS00M2VhLTg3YzgtODM2NDU3YzAxMDQ2XkEyXkFqcGdeQXVyNjgxMDA4OTI@._V1_SY150_CR2,0,101,150_.jpg"
3926,Movie,Iverson,Zatella Beatty,Allen Iverson,United States,01-Apr-16,2014,NR,88 min,"Documentaries, Sports Movies","This unfiltered documentary follows the rocky life and stratospheric career of Allen Iverson, an NBA icon who left an indelible mark on the sport.",110,63,80,English,"https://m.media-amazon.com/images/M/MV5BMTUyNDAxMDYwMF5BMl5BanBnXkFtZTgwMzQ0NzAwODE@._V1_SX101_CR0,0,101,150_.jpg"
3927,Movie,Jaan-E-Mann: Let's Fall in Love... Again,Shirish Kunder,"Salman Khan, Akshay Kumar, Preity Zinta, Anupam Kher, Aman Verma, Javed Sheikh, Soni Razdan, Nawab Shah",India,31-Dec-19,2006,TV-14,163 min,"Dramas, International Movies, Romantic Movies","To avoid alimony payments, an aspiring actor schemes for his ex-wife to marry an unlikely suitor, but soon realizes he may not be ready to lose her.",90,98,80,Hindi,"https://m.media-amazon.com/images/M/MV5BNDNmNTNkNWYtZWEzMi00MTc0LWFmOGQtNTA0MGRiNzRmNTBiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SY150_CR1,0,101,150_.jpg"
3928,Movie,Jack and the Cuckoo-Clock Heart,"Mathias Malzieu, Stéphane Berla","Orlando Seale, Samantha Barks, Harry Sadeghi, Stephane Cornicard, Jessie Buckley, Sophia Ellis, Barbara Scaff, Michelle Fairley, Richard Ridings, Howard Samuels","France, Belgium",08-Feb-17,2013,PG,93 min,"Children & Family Movies, Music & Musicals","Equipped with a mechanical heart and determined to stay out of death's shadow, young Jack understands that love could prove fatal.",110,97,80,"French, English","https://m.media-amazon.com/images/M/MV5BNDcxNjYxMTE2M15BMl5BanBnXkFtZTgwNDY5MjY1MjE@._V1_SY150_CR1,0,101,150_.jpg"
3929,Movie,Jack of all Trades,"Harvey Glazer, Stuart Stone",,Canada,16-Jul-19,2018,TV-MA,86 min,"Documentaries, Sports Movies","Once upon a time, baseball cards were as much an American pastime as the sport. But then scandal rocked the multi-million-dollar industry for good.",90,62,80,English,"https://m.media-amazon.com/images/M/MV5BMTc5NjQyMzQyNV5BMl5BanBnXkFtZTcwMzg0MjMzMQ@@._V1_SY150_CR3,0,101,150_.jpg"
3930,TV Show,Jack Taylor,Stuart Orme,"Iain Glen, Killian Scott, Nora-Jane Noone, Tara Breathnach, Frank O'Sullivan","United States, Ireland",31-Mar-13,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Ken Bruen's bestselling crime novels leap to life in this series of TV movies featuring Irish cop-turned-private-investigator Jack Taylor.,90,91,80,English,"https://m.media-amazon.com/images/M/MV5BMTQyN2ZhNjAtNDE3NC00YjBmLTlhZjYtNTZjNmU2Y2I5MmM0XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_SX101_CR0,0,101,150_.jpg"
3931,Movie,Jackie Brown,Quentin Tarantino,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig",United States,01-Aug-19,1997,R,154 min,"Dramas, Thrillers","When an aging flight attendant's caught smuggling cash and forced to help with an investigation, she hatches a clever plan to make off with the dough.",90,,82,English,"https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR1,0,101,150_.jpg"
3932,Movie,Jackpot,Dustin Nguyen,"Chi Tai, Lan Ngoc, Dustin Nguyen, Thu Trang",Vietnam,06-Oct-18,2015,TV-14,92 min,"Comedies, Dramas, International Movies",A lottery ticket salesperson faces an ethical dilemma after setting aside a soon-to-be winning ticket for a customer to pick up and pay for later.,90,,82,Vietnamese,"https://m.media-amazon.com/images/M/MV5BYzQyYjE3YjYtNjJkNi00MWY0LWJhNDctZDRmOTY5ZGJiNDI5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SY150_CR0,0,101,150_.jpg"
3933,Movie,Jail,Madhur Bhandarkar,"Neil Nitin Mukesh, Manoj Bajpayee, Mugdha Godse, Arya Babbar, Chetan Pandit, Rahul Singh, Navni Parihar, Manish Mehta",India,31-Dec-19,2009,TV-14,132 min,"Dramas, International Movies","Incarcerated for a crime he didn’t commit, a young man must navigate the crowded, cut-throat environment of prison as he awaits trial.",90,92,80,Hindi,"https://m.media-amazon.com/images/M/MV5BMjA1ODI4MTc4OF5BMl5BanBnXkFtZTgwNjE5NTQ2NTE@._V1_SY150_CR0,0,101,150_.jpg"
3934,Movie,Jake's Buccaneer Blast,,"Megan Richie, Riley Thomas Stewart, Jadon Sand, David Arquette, Jeff Bennett, Corey Burton, Adam Wylie, Dee Bradley Baker",,06-Aug-17,2014,TV-Y,22 min,Movies,"Jake, Izzy, Cubby and Skully face off against the scheming Captain Hook in a race to find special treasures hidden all around Never Land.",90,,82,English,"https://m.media-amazon.com/images/M/MV5BZDEzYjc0ZTgtYTA0MC00Y2ZmLWFlY2ItMzZkZTYzMmZjZTc3XkEyXkFqcGdeQXVyNTMyMDE5Njk@._V1_SY150_CR3,0,101,150_.jpg"
3935,Movie,Jal,Girish Malik,"Purab Kohli, Tannishtha Chatterjee, Kirti Kulhari, Yashpal Sharma, Mukul Dev, Saidah Jules, Ravi Gossain, Rahul Singh",India,15-Oct-17,2013,TV-14,132 min,"Dramas, Independent Movies, International Movies",A gifted young man from a drought-stricken village helps a group of ecologists find water for migrating flamingoes.,100,,82,Hindi,"https://m.media-amazon.com/images/M/MV5BMTQ5NDA2MzY2OV5BMl5BanBnXkFtZTgwNDExNjMyMjE@._V1_SY150_CR2,0,101,150_.jpg"
3936,Movie,Jalpari: The Desert Mermaid,Nila Madhab Panda,"Lehar Khan, Krishang Trivedi, Parvin Dabas, Suhasini Mulay, V.M. Badola, Tannishtha Chatterjee, Rahul Singh, Harsh Mayar",India,19-May-18,2012,TV-14,94 min,"Dramas, Independent Movies, International Movies","When they travel to their father's ancestral village, city kids expecting a natural paradise instead find a poor, dusty town that harbors secrets.",110,98,80,Hindi,"https://m.media-amazon.com/images/M/MV5BMTAwODQ1ODI1MzdeQTJeQWpwZ15BbWU4MDc4NDYwMjEx._V1_SY150_CR1,0,101,150_.jpg"
3937,Movie,Janaan,Azfar Jafri,"Armeena Rana Khan, Bilal Ashraf, Ali Rehman Khan, Hania Aamir, Usman Mukhtar, Nayyar Ejaz",Pakistan,15-Sep-17,2016,TV-14,132 min,"Comedies, Dramas, International Movies","After 11 years in Canada, young Meena returns to her native Pakistan for a family wedding and becomes romantically entangled with an adopted cousin.",110,,82,Urdu,"https://m.media-amazon.com/images/M/MV5BNzdkZDFmODItMDc0NC00OTI1LWFjYTYtMjgxOTNkYjYyOTBiXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SY150_CR1,0,101,150_.jpg"
3938,TV Show,Japanese Style Originator,,"Takeo Chii, Hisako Manda, Takahiro Azuma, Kazuya Masuda",Japan,01-May-17,2008,TV-G,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows","Find out everything there is to know about Japanese tradition, from food to culture to objects and arts, and the people who are continuing it today.",90,,82,Japanese,"https://m.media-amazon.com/images/M/MV5BZjU5NjgwZTEtODQzMC00MzUxLWE5OTUtOWJhMWQzM2RhNDEwXkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_SY150_CR3,0,101,150_.jpg"
3939,Movie,Jay and Silent Bob Strike Back,Kevin Smith,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson, Brian O'Halloran, Shannon Elizabeth, Eliza Dushku, Ali Larter, Jennifer Schwalbach, Will Ferrell, Jason Lee",United States,01-Jan-19,2001,R,105 min,"Comedies, Cult Movies","Jay and Silent Bob's comic book alter egos have been sold to Hollywood without permission, so they head to Tinseltown to sabotage the production.",110,90,80,English,"https://m.media-amazon.com/images/M/MV5BY2EyYWEwZmQtZWU0Yy00M2Y3LThiZTktOTQxZDUxY2ZjOTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg"
3940,Movie,Jealousy and medicine,Janusz Majewski,"Mariusz Dmochowski, Ewa Krzyżewska, Włodzimierz Boruński, Andrzej Mrowiec, Józef Rosiński, Piotr Kąkolewski, Beata Nowicka, Edmund Fetting, Grażyna Staniszewska, Andrzej Łapicki",Poland,01-Oct-19,1973,TV-MA,97 min,"Dramas, International Movies, Romantic Movies","Tormented by mistrust, a businessman hires a cagey tailor to track his wife's whereabouts with her doctor only to send his mind further down an abyss.",110,95,80,Polish,"https://m.media-amazon.com/images/M/MV5BMTUxNjE2NDI3M15BMl5BanBnXkFtZTgwMTk0MTkzMTE@._V1_SY150_CR0,0,101,150_.jpg"
3941,TV Show,Jeopardy!,,Alex Trebek,United States,18-Dec-20,2019,TV-G,2 Seasons,Reality TV,"Alex Trebek hosts one of TV's longest-running game shows, where a trio of players buzz in with their knowledge of history, arts, pop culture and more.",110,80,80,English,"https://m.media-amazon.com/images/M/MV5BZjQyYjc1ZDYtNTVlMy00ZDYyLTlhMTgtY2NkNzM2YTI1YjUzXkEyXkFqcGdeQXVyNTU2NDQ3NjU@._V1_SX101_CR0,0,101,150_.jpg"
3942,Movie,Jeremy Scott: The People's Designer,Vlad Yudin,Jeremy Scott,United States,01-Apr-16,2015,PG-13,109 min,Documentaries,The journey of fashion designer Jeremy Scott from humble roots on a Missouri farm to creative director of Moschino is charted in this documentary.,90,74,80,English,"https://m.media-amazon.com/images/M/MV5BMTAxODA2MTU4MjFeQTJeQWpwZ15BbWU4MDc5NzY2MDYx._V1_SY150_CR0,0,101,150_.jpg"
3943,TV Show,Jericho,,"Skeet Ulrich, Lennie James, Ashley Scott, Kenneth Mitchell, Brad Beyer, April Parker-Jones, Alicia Coppola, Pamela Reed, Bob Stephenson, Gerald McRaney, Clare Carey, Richard Speight Jr., Michael Gaston, Erik Knudsen, Shoshannah Stern, Sprague Grayden",United States,16-Aug-17,2008,TV-14,2 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas","Jake returns to his Kansas town to collect an inheritance, but a nuclear blast cuts off the outside world and makes him a reluctant leader amid chaos.",110,,82,English,"https://m.media-amazon.com/images/M/MV5BNGIyOWJlYTQtZjE4Zi00ZDFiLTkxYzktZmUwY2QxOGI0YTQxXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY150_CR4,0,101,150_.jpg"
3944,Movie,Jersey Boys,Clint Eastwood,"John Lloyd Young, Erich Bergen, Michael Lomenda, Vincent Piazza, Christopher Walken, Mike Doyle, Renée Marino, Erica Piccininni, Joey Russo, Donnie Kehr, Katherine Narducci, Steve Schirripa",United States,01-Jan-19,2014,R,134 min,"Dramas, Music & Musicals","Adapted from the hit Broadway musical, this nostalgic look at the Four Seasons and their bumpy offstage lives stretches across four decades.",110,,82,English,"https://m.media-amazon.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1_SY150_CR0,0,101,150_.jpg"
3945,Movie,Jesus: Countdown to Calvary,Gerry Hoban,Hugh Bonneville,"Ireland, United States, France",01-Apr-19,2018,TV-14,53 min,"Documentaries, Faith & Spirituality",Host Hugh Bonneville traces Jesus' last days to learn how the execution of an itinerant Jewish preacher had an immense impact on society.,110,,82,"French, English","https://m.media-amazon.com/images/M/MV5BZTE3MDUwOTYtMmViZC00ZDg2LWIyMzMtNmNmZmIzZjI4MTU2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SY150_CR6,0,101,150_.jpg"
